id,country,region,city,state,latitude,longitude,population,population_source,population_date,gdp,gdp_source,gdp_date,age,capture_date,notes,map_url
104,us,Northern America,Ajo,AZ,,,,http://worldpopulationreview.com/us-cities/ajo-az-population,,,http://worldpopulationreview.com/us-cities/ajo-az-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
105,us,Northern America,Avondale,AZ,33.4356,-112.3496,85835,http://worldpopulationreview.com/us-cities/avondale-az-population,2018,5761.159365,http://worldpopulationreview.com/us-cities/avondale-az-population,,,,,"https://www.google.com/maps/@33.4356,-112.3496,20000m/data=!3m1!1e3"
106,us,Northern America,Bisbee,AZ,31.44815,-109.92841,5209,http://worldpopulationreview.com/us-cities/bisbee-az-population,2018,231.128539,http://worldpopulationreview.com/us-cities/bisbee-az-population,,,,,"https://www.google.com/maps/@31.44815,-109.92841,20000m/data=!3m1!1e3"
107,us,Northern America,Casa Grande,AZ,32.8795,-111.75735,57232,http://worldpopulationreview.com/us-cities/casa-grande-az-population,2018,3473.639008,http://worldpopulationreview.com/us-cities/casa-grande-az-population,,,,,"https://www.google.com/maps/@32.8795,-111.75735,20000m/data=!3m1!1e3"
108,us,Northern America,Chandler,AZ,33.30616,-111.84125,257165,http://worldpopulationreview.com/us-cities/chandler-az-population,2018,24953.491445,http://worldpopulationreview.com/us-cities/chandler-az-population,,,,,"https://www.google.com/maps/@33.30616,-111.84125,20000m/data=!3m1!1e3"
109,us,Northern America,Clifton,AZ,33.0509,-109.29618,3700,http://worldpopulationreview.com/us-cities/clifton-az-population,2018,247.271,http://worldpopulationreview.com/us-cities/clifton-az-population,,,,,"https://www.google.com/maps/@33.0509,-109.29618,20000m/data=!3m1!1e3"
110,us,Northern America,Douglas,AZ,31.34455,-109.54534,15978,http://worldpopulationreview.com/us-cities/douglas-az-population,2018,670.420902,http://worldpopulationreview.com/us-cities/douglas-az-population,,,,,"https://www.google.com/maps/@31.34455,-109.54534,20000m/data=!3m1!1e3"
111,us,Northern America,Flagstaff,AZ,,,,http://worldpopulationreview.com/us-cities/flagstaff-az-population,,,http://worldpopulationreview.com/us-cities/flagstaff-az-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
112,us,Northern America,Florence,AZ,33.03145,-111.38734,26419,http://worldpopulationreview.com/us-cities/florence-az-population,2018,1561.574252,http://worldpopulationreview.com/us-cities/florence-az-population,,,,,"https://www.google.com/maps/@33.03145,-111.38734,20000m/data=!3m1!1e3"
113,us,Northern America,Gila Bend,AZ,32.94782,-112.71683,2094,http://worldpopulationreview.com/us-cities/gila-bend-az-population,2018,97.741638,http://worldpopulationreview.com/us-cities/gila-bend-az-population,,,,,"https://www.google.com/maps/@32.94782,-112.71683,20000m/data=!3m1!1e3"
114,us,Northern America,Glendale,AZ,33.53865,-112.18599,250702,http://worldpopulationreview.com/us-cities/glendale-az-population,2018,16474.380526,http://worldpopulationreview.com/us-cities/glendale-az-population,,,,,"https://www.google.com/maps/@33.53865,-112.18599,20000m/data=!3m1!1e3"
115,us,Northern America,Globe,AZ,33.39422,-110.7865,7346,http://worldpopulationreview.com/us-cities/globe-az-population,2018,417.2528,http://worldpopulationreview.com/us-cities/globe-az-population,,,,,"https://www.google.com/maps/@33.39422,-110.7865,20000m/data=!3m1!1e3"
116,us,Northern America,Kingman,AZ,35.18944,-114.05301,30314,http://worldpopulationreview.com/us-cities/kingman-az-population,2018,1773.82371,http://worldpopulationreview.com/us-cities/kingman-az-population,,,,,"https://www.google.com/maps/@35.18944,-114.05301,20000m/data=!3m1!1e3"
117,us,Northern America,Lake Havasu City,AZ,34.4839,-114.32245,55090,http://worldpopulationreview.com/us-cities/lake-havasu-city-az-population,2018,3472.10234,http://worldpopulationreview.com/us-cities/lake-havasu-city-az-population,,,,,"https://www.google.com/maps/@34.4839,-114.32245,20000m/data=!3m1!1e3"
118,us,Northern America,Mesa,AZ,33.42227,-111.82264,508958,http://worldpopulationreview.com/us-cities/mesa-az-population,2018,35399.555774,http://worldpopulationreview.com/us-cities/mesa-az-population,,,,,"https://www.google.com/maps/@33.42227,-111.82264,20000m/data=!3m1!1e3"
119,us,Northern America,Nogales,AZ,31.34038,-110.93425,20188,http://worldpopulationreview.com/us-cities/nogales-az-population,2018,962.05914,http://worldpopulationreview.com/us-cities/nogales-az-population,,,,,"https://www.google.com/maps/@31.34038,-110.93425,20000m/data=!3m1!1e3"
120,us,Northern America,Oraibi,AZ,,,,http://worldpopulationreview.com/us-cities/oraibi-az-population,,,http://worldpopulationreview.com/us-cities/oraibi-az-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
121,us,Northern America,Phoenix,AZ,,,,http://worldpopulationreview.com/us-cities/phoenix-az-population,,,http://worldpopulationreview.com/us-cities/phoenix-az-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
122,us,Northern America,Prescott,AZ,34.54002,-112.4685,43314,http://worldpopulationreview.com/us-cities/prescott-az-population,2018,2937.815364,http://worldpopulationreview.com/us-cities/prescott-az-population,,,,,"https://www.google.com/maps/@34.54002,-112.4685,20000m/data=!3m1!1e3"
123,us,Northern America,Scottsdale,AZ,33.50921,-111.89903,255310,http://worldpopulationreview.com/us-cities/scottsdale-az-population,2018,,http://worldpopulationreview.com/us-cities/scottsdale-az-population,,,,,"https://www.google.com/maps/@33.50921,-111.89903,20000m/data=!3m1!1e3"
124,us,Northern America,Sierra Vista,AZ,31.55454,-110.30369,44420,http://worldpopulationreview.com/us-cities/sierra-vista-az-population,2018,3137.96206,http://worldpopulationreview.com/us-cities/sierra-vista-az-population,,,,,"https://www.google.com/maps/@31.55454,-110.30369,20000m/data=!3m1!1e3"
125,us,Northern America,Tempe,AZ,33.41477,-111.90931,185038,http://worldpopulationreview.com/us-cities/tempe-az-population,2018,12853.294594,http://worldpopulationreview.com/us-cities/tempe-az-population,,,,,"https://www.google.com/maps/@33.41477,-111.90931,20000m/data=!3m1!1e3"
126,us,Northern America,Tombstone,AZ,31.71287,-110.06758,1300,http://worldpopulationreview.com/us-cities/tombstone-az-population,2018,51.5333,http://worldpopulationreview.com/us-cities/tombstone-az-population,,,,,"https://www.google.com/maps/@31.71287,-110.06758,20000m/data=!3m1!1e3"
127,us,Northern America,Tucson,AZ,,,530706,http://worldpopulationreview.com/us-cities/tucson-az-population,2018,,http://worldpopulationreview.com/us-cities/tucson-az-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
128,us,Northern America,Walpi,AZ,,,,http://worldpopulationreview.com/us-cities/walpi-az-population,,,http://worldpopulationreview.com/us-cities/walpi-az-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
129,us,Northern America,Window Rock,AZ,,,,http://worldpopulationreview.com/us-cities/window-rock-az-population,,,http://worldpopulationreview.com/us-cities/window-rock-az-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
130,us,Northern America,Winslow,AZ,35.02419,-110.69736,9427,http://worldpopulationreview.com/us-cities/winslow-az-population,2018,488.950209,http://worldpopulationreview.com/us-cities/winslow-az-population,,,,,"https://www.google.com/maps/@35.02419,-110.69736,20000m/data=!3m1!1e3"
131,us,Northern America,Yuma,AZ,32.72532,-114.6244,97908,http://worldpopulationreview.com/us-cities/yuma-az-population,2018,6063.44244,http://worldpopulationreview.com/us-cities/yuma-az-population,,,,,"https://www.google.com/maps/@32.72532,-114.6244,20000m/data=!3m1!1e3"
132,us,Northern America,Arkadelphia,AR,34.12093,-93.05378,10475,http://worldpopulationreview.com/us-cities/arkadelphia-ar-population,2018,461.601825,http://worldpopulationreview.com/us-cities/arkadelphia-ar-population,,,,,"https://www.google.com/maps/@34.12093,-93.05378,20000m/data=!3m1!1e3"
133,us,Northern America,Arkansas Post,AR,,,,http://worldpopulationreview.com/us-cities/arkansas-post-ar-population,,,http://worldpopulationreview.com/us-cities/arkansas-post-ar-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
134,us,Northern America,Batesville,AR,35.7698,-91.64097,10828,http://worldpopulationreview.com/us-cities/batesville-ar-population,2018,706.786872,http://worldpopulationreview.com/us-cities/batesville-ar-population,,,,,"https://www.google.com/maps/@35.7698,-91.64097,20000m/data=!3m1!1e3"
135,us,Northern America,Benton,AR,34.56454,-92.58683,36403,http://worldpopulationreview.com/us-cities/benton-ar-population,2018,2633.975468,http://worldpopulationreview.com/us-cities/benton-ar-population,,,,,"https://www.google.com/maps/@34.56454,-92.58683,20000m/data=!3m1!1e3"
136,us,Northern America,Blytheville,AR,35.9273,-89.91898,13688,http://worldpopulationreview.com/us-cities/blytheville-ar-population,2018,614.632264,http://worldpopulationreview.com/us-cities/blytheville-ar-population,,,,,"https://www.google.com/maps/@35.9273,-89.91898,20000m/data=!3m1!1e3"
137,us,Northern America,Camden,AR,33.58456,-92.83433,10889,http://worldpopulationreview.com/us-cities/camden-ar-population,2018,445.022541,http://worldpopulationreview.com/us-cities/camden-ar-population,,,,,"https://www.google.com/maps/@33.58456,-92.83433,20000m/data=!3m1!1e3"
138,us,Northern America,Conway,AR,35.0887,-92.4421,66426,http://worldpopulationreview.com/us-cities/conway-ar-population,2018,4338.414912,http://worldpopulationreview.com/us-cities/conway-ar-population,,,,,"https://www.google.com/maps/@35.0887,-92.4421,20000m/data=!3m1!1e3"
139,us,Northern America,Crossett,AR,33.12818,-91.96124,4913,http://worldpopulationreview.com/us-cities/crossett-ar-population,2018,217.616422,http://worldpopulationreview.com/us-cities/crossett-ar-population,,,,,"https://www.google.com/maps/@33.12818,-91.96124,20000m/data=!3m1!1e3"
140,us,Northern America,El Dorado,AR,33.20763,-92.66627,17932,http://worldpopulationreview.com/us-cities/el-dorado-ar-population,2018,965.90718,http://worldpopulationreview.com/us-cities/el-dorado-ar-population,,,,,"https://www.google.com/maps/@33.20763,-92.66627,20000m/data=!3m1!1e3"
141,us,Northern America,Fayetteville,AR,36.06258,-94.15743,86751,http://worldpopulationreview.com/us-cities/fayetteville-ar-population,2018,5894.817201,http://worldpopulationreview.com/us-cities/fayetteville-ar-population,,,,,"https://www.google.com/maps/@36.06258,-94.15743,20000m/data=!3m1!1e3"
142,us,Northern America,Forrest City,AR,35.00815,-90.78983,14044,http://worldpopulationreview.com/us-cities/forrest-city-ar-population,2018,588.93514,http://worldpopulationreview.com/us-cities/forrest-city-ar-population,,,,,"https://www.google.com/maps/@35.00815,-90.78983,20000m/data=!3m1!1e3"
143,us,Northern America,Fort Smith,AR,35.38592,-94.39855,87845,http://worldpopulationreview.com/us-cities/fort-smith-ar-population,2018,5016.12519,http://worldpopulationreview.com/us-cities/fort-smith-ar-population,,,,,"https://www.google.com/maps/@35.38592,-94.39855,20000m/data=!3m1!1e3"
144,us,Northern America,Harrison,AR,36.22979,-93.10768,13087,http://worldpopulationreview.com/us-cities/harrison-ar-population,2018,624.537814,http://worldpopulationreview.com/us-cities/harrison-ar-population,,,,,"https://www.google.com/maps/@36.22979,-93.10768,20000m/data=!3m1!1e3"
145,us,Northern America,Helena,AR,,,,http://worldpopulationreview.com/us-cities/helena-ar-population,,,http://worldpopulationreview.com/us-cities/helena-ar-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
146,us,Northern America,Hope,AR,33.66706,-93.59157,9715,http://worldpopulationreview.com/us-cities/hope-ar-population,2018,422.7968,http://worldpopulationreview.com/us-cities/hope-ar-population,,,,,"https://www.google.com/maps/@33.66706,-93.59157,20000m/data=!3m1!1e3"
147,us,Northern America,Hot Springs,AR,34.5037,-93.05518,37169,http://worldpopulationreview.com/us-cities/hot-springs-ar-population,2018,1832.543207,http://worldpopulationreview.com/us-cities/hot-springs-ar-population,,,,,"https://www.google.com/maps/@34.5037,-93.05518,20000m/data=!3m1!1e3"
148,us,Northern America,Jacksonville,AR,34.8662,-92.11015,28287,http://worldpopulationreview.com/us-cities/jacksonville-ar-population,2018,1558.89657,http://worldpopulationreview.com/us-cities/jacksonville-ar-population,,,,,"https://www.google.com/maps/@34.8662,-92.11015,20000m/data=!3m1!1e3"
149,us,Northern America,Jonesboro,AR,35.8423,-90.70428,76990,http://worldpopulationreview.com/us-cities/jonesboro-ar-population,2018,4988.41307,http://worldpopulationreview.com/us-cities/jonesboro-ar-population,,,,,"https://www.google.com/maps/@35.8423,-90.70428,20000m/data=!3m1!1e3"
150,us,Northern America,Little Rock,AR,,,,http://worldpopulationreview.com/us-cities/little-rock-ar-population,,,http://worldpopulationreview.com/us-cities/little-rock-ar-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
151,us,Northern America,Magnolia,AR,33.26707,-93.23933,11477,http://worldpopulationreview.com/us-cities/magnolia-ar-population,2018,581.53959,http://worldpopulationreview.com/us-cities/magnolia-ar-population,,,,,"https://www.google.com/maps/@33.26707,-93.23933,20000m/data=!3m1!1e3"
152,us,Northern America,Morrilton,AR,35.15092,-92.74405,6644,http://worldpopulationreview.com/us-cities/morrilton-ar-population,2018,352.211728,http://worldpopulationreview.com/us-cities/morrilton-ar-population,,,,,"https://www.google.com/maps/@35.15092,-92.74405,20000m/data=!3m1!1e3"
153,us,Northern America,Newport,AR,35.6048,-91.2818,7535,http://worldpopulationreview.com/us-cities/newport-ar-population,2018,355.57665,http://worldpopulationreview.com/us-cities/newport-ar-population,,,,,"https://www.google.com/maps/@35.6048,-91.2818,20000m/data=!3m1!1e3"
154,us,Northern America,North Little Rock,AR,34.76954,-92.26709,66127,http://worldpopulationreview.com/us-cities/north-little-rock-ar-population,2018,3891.044934,http://worldpopulationreview.com/us-cities/north-little-rock-ar-population,,,,,"https://www.google.com/maps/@34.76954,-92.26709,20000m/data=!3m1!1e3"
155,us,Northern America,Osceola,AR,35.70508,-89.96953,6764,http://worldpopulationreview.com/us-cities/osceola-ar-population,2018,283.858024,http://worldpopulationreview.com/us-cities/osceola-ar-population,,,,,"https://www.google.com/maps/@35.70508,-89.96953,20000m/data=!3m1!1e3"
156,us,Northern America,Pine Bluff,AR,34.22843,-92.0032,42271,http://worldpopulationreview.com/us-cities/pine-bluff-ar-population,2018,1908.873818,http://worldpopulationreview.com/us-cities/pine-bluff-ar-population,,,,,"https://www.google.com/maps/@34.22843,-92.0032,20000m/data=!3m1!1e3"
157,us,Northern America,Rogers,AR,36.33202,-94.11854,67600,http://worldpopulationreview.com/us-cities/rogers-ar-population,2018,5793.32,http://worldpopulationreview.com/us-cities/rogers-ar-population,,,,,"https://www.google.com/maps/@36.33202,-94.11854,20000m/data=!3m1!1e3"
158,us,Northern America,Searcy,AR,35.25064,-91.73625,23768,http://worldpopulationreview.com/us-cities/searcy-ar-population,2018,1434.660248,http://worldpopulationreview.com/us-cities/searcy-ar-population,,,,,"https://www.google.com/maps/@35.25064,-91.73625,20000m/data=!3m1!1e3"
159,us,Northern America,Stuttgart,AR,34.50037,-91.55263,8669,http://worldpopulationreview.com/us-cities/stuttgart-ar-population,2018,470.908749,http://worldpopulationreview.com/us-cities/stuttgart-ar-population,,,,,"https://www.google.com/maps/@34.50037,-91.55263,20000m/data=!3m1!1e3"
160,us,Northern America,Van Buren,AR,35.43676,-94.34827,23691,http://worldpopulationreview.com/us-cities/van-buren-ar-population,2018,1347.899445,http://worldpopulationreview.com/us-cities/van-buren-ar-population,,,,,"https://www.google.com/maps/@35.43676,-94.34827,20000m/data=!3m1!1e3"
161,us,Northern America,West Memphis,AR,35.14648,-90.18454,24636,http://worldpopulationreview.com/us-cities/west-memphis-ar-population,2018,1025.301048,http://worldpopulationreview.com/us-cities/west-memphis-ar-population,,,,,"https://www.google.com/maps/@35.14648,-90.18454,20000m/data=!3m1!1e3"
162,us,Northern America,Alameda,CA,37.76521,-122.24164,78338,http://worldpopulationreview.com/us-cities/alameda-ca-population,2018,9223.90781,http://worldpopulationreview.com/us-cities/alameda-ca-population,,,,,"https://www.google.com/maps/@37.76521,-122.24164,20000m/data=!3m1!1e3"
163,us,Northern America,Alhambra,CA,34.09529,-118.12701,84649,http://worldpopulationreview.com/us-cities/alhambra-ca-population,2018,6377.286362,http://worldpopulationreview.com/us-cities/alhambra-ca-population,,,,,"https://www.google.com/maps/@34.09529,-118.12701,20000m/data=!3m1!1e3"
